"subdistrictid","subdistrictcityid","subdistrictname","createdby","createddate","updatedby","updateddate","isactive"
120110,1201,Sorkam Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120111,1201,Sirandorung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120112,1201,Andam Dewi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120113,1201,Sitahuis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120114,1201,Tukka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120115,1201,Badiri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120116,1201,Pasaribu Tobing,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120117,1201,Barus Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120118,1201,Suka Bangun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120119,1201,Lumut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120120,1201,Sarudik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120201,1202,Tarutung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120202,1202,Siatas Barita,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120203,1202,Adian Koting,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120204,1202,Sipoholon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120205,1202,Pahae Julu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120206,1202,Pahae Jae,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120207,1202,Simangumban,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120208,1202,Purba Tua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120209,1202,Siborong-Borong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120210,1202,Pagaran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120211,1202,Parmonangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120212,1202,Sipahutar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120213,1202,Pangaribuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120214,1202,Garoga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120215,1202,Muara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120301,1203,Angkola Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120302,1203,Batang Toru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120303,1203,Angkola Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120304,1203,Sipirok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120305,1203,Saipar Dolok Hole,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120306,1203,Angkola Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120307,1203,Batang Angkola,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120314,1203,Arse,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120320,1203,Marancar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120321,1203,Sayur Matinggi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120322,1203,Aek Bilah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120329,1203,Muara Batang Toru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120330,1203,Tano Tombangan Angkola,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120331,1203,Angkola Sangkunur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120332,1203,Angkola Muara Tais,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120405,1204,Hiliduho,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120406,1204,Gido,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120410,1204,Idanogawo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120411,1204,Bawolato,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120420,1204,Hiliserangkai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120421,1204,Botomuzoi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120427,1204,Ulugawo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120428,1204,Mau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120429,1204,Somolo-molo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120435,1204,Sogaeadu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120501,1205,Bahorok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120502,1205,Salapian,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120503,1205,Kuala,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120504,1205,Sei Bingei,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120505,1205,Binjai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120506,1205,Selesai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120507,1205,Stabat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120508,1205,Wampu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120509,1205,Secanggang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120510,1205,Hinai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120511,1205,Tanjung Pura,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120512,1205,Padang Tualang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120513,1205,Gebang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120514,1205,Babalan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120515,1205,Pangkalan Susu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120516,1205,Besitang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120517,1205,Sei Lepan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120518,1205,Berandan Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120519,1205,Batang Serangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120520,1205,Sawit Seberang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120521,1205,Sirapit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120522,1205,Kutambaru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120523,1205,Pematang Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120601,1206,Kabanjahe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120602,1206,Berastagi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120603,1206,Barusjahe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120604,1206,Tigapanah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120605,1206,Merek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120606,1206,Munte,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120607,1206,Juhar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120608,1206,Tigabinanga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120609,1206,Laubaleng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120610,1206,Mardingding,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120611,1206,Payung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120612,1206,Simpang Empat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120613,1206,Kutabuluh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120614,1206,Dolat Rayat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120615,1206,Merdeka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120616,1206,Naman Teran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120617,1206,Tiganderket,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120701,1207,Gunung Meriah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120702,1207,Tanjung Morawa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120703,1207,Sibolangit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120704,1207,Kutalimbaru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120705,1207,Pancur Batu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120706,1207,Namorambe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120707,1207,Sibiru-biru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120708,1207,STM Hilir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120709,1207,Bangun Purba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120719,1207,Galang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120720,1207,STM Hulu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120721,1207,Patumbak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120722,1207,Deli Tua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120723,1207,Sunggal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120724,1207,Hamparan Perak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120725,1207,Labuhan Deli,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120726,1207,Percut Sei Tuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120727,1207,Batang Kuis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120728,1207,Lubuk Pakam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120731,1207,Pagar Merbau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120732,1207,Pantai Labu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120733,1207,Beringin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120801,1208,Siantar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120802,1208,Gunung Malela,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120803,1208,Gunung Maligas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120804,1208,Panei,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120805,1208,Panombeian Pane,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120806,1208,Jorlang Hataran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120807,1208,Raya Kahean,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120808,1208,Bosar Maligas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120809,1208,Sidamanik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120810,1208,Pematang Sidamanik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120811,1208,Tanah Jawa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120812,1208,Hatonduhan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120813,1208,Dolok Panribuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120814,1208,Purba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120815,1208,Haranggaol Horison,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120816,1208,Girsang Sipangan Bolon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120817,1208,Dolok Batu Nanggar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120818,1208,Huta Bayu Raja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120819,1208,Jawa Maraja Bah Jambi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120820,1208,Dolok Pardamean,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120821,1208,Pematang Bandar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120822,1208,Bandar Huluan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120823,1208,Bandar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120824,1208,Bandar Masilam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120825,1208,Silimakuta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120826,1208,Dolok Silau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120827,1208,Silou Kahean,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120828,1208,Tapian Dolok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120829,1208,Raya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120830,1208,Ujung Padang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120831,1208,Pamatang Silima Huta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120832,1208,Dolog Masagal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120908,1209,Meranti,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120909,1209,Air Joman,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120910,1209,Tanjung Balai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120911,1209,Sei Kepayang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120912,1209,Simpang Empat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120913,1209,Air Batu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120914,1209,Pulau Rakyat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120915,1209,Bandar Pulau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120916,1209,Buntu Pane,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120917,1209,Bandar Pasir Mandoge,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120918,1209,Aek Kuasan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120919,1209,Kota Kisaran Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120920,1209,Kota Kisaran Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120921,1209,Aek Songsongan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120922,1209,Rahunig,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120923,1209,Sei Dadap,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120924,1209,Sei Kepayang Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120925,1209,Sei Kepayang Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120926,1209,Tinggi Raja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120927,1209,Setia Janji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120928,1209,Silau Laut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120929,1209,Rawang Panca Arga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120930,1209,Pulo Bandring,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120931,1209,Teluk Dalam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
120932,1209,Aek Ledong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121001,1210,Rantau Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121002,1210,Rantau Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121007,1210,Bilah Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121008,1210,Bilah Hilir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121009,1210,Bilah Hulu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121014,1210,Pangkatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121018,1210,Panai Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121019,1210,Panai Hilir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121020,1210,Panai Hulu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121101,1211,Sidikalang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121102,1211,Sumbul,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121103,1211,Tigalingga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121104,1211,Siempat Nempu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121105,1211,Silima Pungga Pungga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121106,1211,Tanah Pinem,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121107,1211,Siempat Nempu Hulu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121108,1211,Siempat Nempu Hilir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121109,1211,Pegagan Hilir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121110,1211,Parbuluan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121111,1211,Lae Parira,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121112,1211,Gunung Sitember,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121113,1211,Berampu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121114,1211,Silahisabungan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121115,1211,Sitinjo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121201,1212,Balige,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121202,1212,Laguboti,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121203,1212,Silaen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121204,1212,Habinsaran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121205,1212,Pintu Pohan Meranti,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121206,1212,Borbor,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121207,1212,Porsea,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121208,1212,Ajibata,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121209,1212,Lumban Julu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121210,1212,Uluan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121219,1212,Sigumpar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121220,1212,Siantar Narumonda,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121221,1212,Nassau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121222,1212,Tampahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121223,1212,Bonatua Lunasi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121224,1212,Parmaksian,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121301,1213,Panyabungan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121302,1213,Panyabungan Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121303,1213,Panyabungan Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121304,1213,Panyabungan Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121305,1213,Panyabungan Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121306,1213,Siabu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121307,1213,Bukit Malintang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121308,1213,Kotanopan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121309,1213,Lembah Sorik Marapi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121310,1213,Tambangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121311,1213,Ulu Pungkut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121312,1213,Muara Sipongi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121313,1213,Batang Natal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121314,1213,Lingga Bayu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121315,1213,Batahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121316,1213,Natal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121317,1213,Muara Batang Gadis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121318,1213,Ranto Baek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121319,1213,Huta Bargot,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121320,1213,Puncak Sorik Marapi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121321,1213,Pakantan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121322,1213,Sinunukan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121323,1213,Naga Juang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121401,1214,Lolomatua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121402,1214,Gomo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121403,1214,Lahusa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121404,1214,Hibala,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121405,1214,Pulau-Pulau Batu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121406,1214,Teluk Dalam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121407,1214,Amandraya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121408,1214,Lolowau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121409,1214,Susua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121410,1214,Maniamolo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121411,1214,Hilimegai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121412,1214,Toma,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121413,1214,Mazino,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121414,1214,Umbunasi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121415,1214,Aramo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121416,1214,Pulau-Pulau Batu Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121417,1214,Mazo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121418,1214,Fanayama,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121419,1214,Ulunoyo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121420,1214,Huruna,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121421,1214,Oou,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121422,1214,Onohazumba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121423,1214,Hilisalawaahe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121424,1214,Ulususua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121425,1214,Siduaori,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121426,1214,Somambawa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121427,1214,Boronadu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121428,1214,Simuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121429,1214,Pulau-Pulau Batu Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121430,1214,Pulau-Pulau Batu Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121431,1214,Tanah Masa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121432,1214,Luahagundre Maniamolo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121433,1214,Onolalu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121434,1214,Ulu Idanotae,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121435,1214,Idanotae,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121501,1215,Sitelu Tali Urang Jehe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121502,1215,Kerajaan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121503,1215,Salak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121504,1215,Sitelu Tali Urang Julu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121505,1215,Pergetteng Getteng Sengkut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121506,1215,Pagindar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121507,1215,Tinada,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121508,1215,Siempat Rube,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121601,1216,Parlilitan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121602,1216,Pollung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121603,1216,Baktiraja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121604,1216,Paranginan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
121605,1216,Lintong Nihuta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
